id,Участники,Уровень снижения
5192,1.8025986675139263,0.06894134030998109
5210,4.732980390141269,0.21197346916833304
5239,1.6870538257863616,0.03533510938586332
5262,1.6139344024006796,0.01354952199454526
5276,4.856164786594401,0.19078945875363257
5306,4.150556920397219,0.38085613113629335
5350,5.776720828641732,0.1742436437682925
5420,3.92277245477748,0.21221679612929056
5517,7.033102940792519,0.3265452150333707
5591,6.17064476137217,0.30242256949132285
5617,4.581786490305728,0.23595429349210334
5649,2.6111403998253544,0.07983273719696028
5716,1.932264641760289,0.19810811851863702
5764,3.1663938109735157,0.03947772484290593
5879,2.9582184940381784,0.0845016283829299
5882,3.326135020973097,0.14618386594733265
5961,1.080227801925805,0.014840218896648619
6155,1.7742023622589782,0.19170147308805174
6220,3.1501851463458017,0.08662484290589394
6266,3.286769251481052,0.3395777801704579
6268,4.083154748919437,0.20608735727935196
6305,7.178388978748253,0.3453919043446506
6338,2.3852275251190873,0.029000336153812936
6348,3.574604543966431,0.14690396104682607
6500,1.4052428935921057,-0.01083563084004506
6623,1.7009322926185904,0.0213025254163174
6642,2.7523541296005303,0.17360180797318736
6882,3.549554510221695,0.17043816895268063
6949,2.8762329076581232,0.06676439587602667
7107,1.716531164370195,0.09940807265240045
7127,2.985912412360346,0.09550264819013458
7165,5.901487611749298,0.31861315857504136
7204,1.8995611675341535,0.009257027746439855
7268,1.911158437440351,0.10135732172423303
7304,3.720517045334934,0.22213911804225658
7453,1.3417310875371227,-0.013266800594487038
7461,2.822359503220243,-0.0028960084631616395
7563,1.7038537208620332,0.011601349438493044
7646,2.0440574336477564,0.11744150226499069
7669,2.7400775438881166,0.2650830278207288
7690,6.8009527893485355,0.3652996993103307
7706,5.471077722399695,0.2290567301977765
7714,2.3687539316619626,0.11621472343987409
7839,1.4991386120135066,0.017663042041061686
7841,1.849149158931726,0.02158394526814726
7890,3.043771494419239,0.14452936949968112
7907,2.156469647040197,0.0061898995198746
7937,5.006060404233217,0.2755008722716601
7984,2.685154087441286,0.06962362923498246
7990,2.3293171006760423,0.06442481038257099
7995,2.09389798272435,0.006327614609970833
8057,1.8989119743929588,0.010459531326815708
8105,2.391574098089544,6.516025416149207e-05
8179,5.586178252749523,0.27765603418352464
8248,3.2634481447292574,0.05768863408304443
8306,2.256734087166256,0.12767874673291157
8356,3.7359748044203,0.10703540802516705
8432,1.2389816573388477,0.0011174004732626974
8472,3.5416678747374606,0.19421977166427856
8475,3.991505834184517,0.20593171363057078
8524,2.2605152466914573,0.03775764567920849
8659,3.0634647824627805,0.037685641763272534
8670,1.5606169659004183,0.037535586008354785
8730,2.508620391634113,0.038380002316780695
8736,6.091679891090472,0.45189842461497226
8964,7.340365953235594,0.1363133408022099
9029,1.667484570640058,0.008477074001135051
9153,0.9096689775965592,-0.007107304279173859
9180,3.6303145521915576,0.19575337184679723
9194,3.9994567203578533,0.03871697023429621
9259,5.136468379169655,0.25794213247187425
9260,3.6837482326919937,0.04878296345694863
9330,2.6959874584562318,0.0358675146687734
9355,8.480398927795974,0.2832444283601399
9377,8.797580344883567,0.389581324828568
9388,2.952357594467758,0.011033024145538903
9402,7.878729487971649,0.2003942696124103
9462,5.515692625147552,0.3847408914405682
9685,5.606501120496294,0.2349807667603849
9695,6.20872016588244,0.24900248909338643
9759,2.799975170266326,0.06510426101402303
9782,7.498103458238932,0.20969138234044998
9903,5.3883591876776835,0.36321003249083417
10005,5.149541404081109,0.19177194930298821
10045,2.1220044648258587,0.01605810440008547
10099,4.592008224373296,0.19331905635956712
10152,8.362298029639543,0.35371393794777095
10229,8.93657632474669,0.32635676969836613
10314,7.039344603413654,0.19843532738089228
10379,6.514924887054759,0.3334868322531176
10412,4.85305457868316,0.06586777024178128
10460,1.787661164362467,0.008396519012747197
10602,4.2807434924376215,0.1867611251694445
10753,6.310986920606313,0.18661664974341988
10757,1.4229963912299108,0.024320063954608367
10763,3.0693114651804487,0.05553952271097714
10803,10.104761724399777,0.5809015708499419
10827,1.8918342469242113,0.0019751770000304703
10890,2.8006036807695844,0.14322742485656098
10933,7.8658210437126534,0.3416607159481214
11085,4.832817570323642,0.053605982874996114
11190,6.841166186624955,0.2551133586531625
11572,0.6066257219287325,-0.0006246986227407963
11653,2.04013630761603,0.025189152065548268
11658,2.287187509232015,0.07844833937773363
12,1.4282897100347005,0.00429416179328633
267,0.7373940803053705,0.013423353594355078
1423,2.176664245586054,0.0659306924537403
1774,1.1386129309016653,0.006402002644954177
2011,2.9868329245983603,0.08177070214981844
4233,3.3139887168192947,0.25248362828355686
4923,3.441200209357404,0.11354392251761806
5534,2.316103583986257,0.02026393952731359
6152,8.134797854893613,0.22350320016425157
7539,5.9830577868321315,0.2633660493776261
10151,9.733286878558271,0.22003157404487814
11259,2.760659134211129,0.12348040073618904
11655,1.664353825958938,0.18300698941639107
13,1.7505968770120524,0.0341499662174127
491,4.875649608461669,0.22970841250448282
544,1.4440352126475382,0.06729625544814655
1017,0.7275112722918546,0.00758814779549194
1141,7.999226042923707,0.4259268787131752
1754,1.2579404269845067,0.00907239964873821
1953,5.7263526195448735,0.2422337817364762
2047,3.9276864152434645,0.14047649657535904
2831,2.7310953612475988,0.1290500507432006
4287,3.1760846106809946,0.18948788267711858
4584,3.8618147067182154,0.2668177910870845
4732,5.477515027309039,0.19354674949263073
6163,1.5297177588717965,0.03437051387288893
6631,2.147988606245499,0.03815918921527675
7588,0.3559137550527023,0.012399343782262512
7691,6.242633199634244,0.27717033851023226
8003,3.627711809681545,0.17033952614747855
8121,1.1882257512011576,0.11913532000866284
8495,4.973450224201197,0.11074116532764458
9041,1.4833757007832598,0.031159209883471192
9549,0.30489400619926066,0.057914258064244044
10400,3.9036815905428632,0.20175518765502898
11192,1.4307268588393205,0.025550627104061946
11316,1.3272978084818816,0.0023566110122481
16,1.1042703442114876,0.013148469433498192
1135,1.212773432470895,0.04452377605693145
1148,3.4126108435039715,0.15423513205937733
3925,1.511837474117323,0.06837709457653718
5374,1.5224247248626361,0.05042302561768719
7403,4.316393795237817,0.35848325189126906
7544,3.0407064865675606,0.11508770901367452
9335,2.4496152300735905,0.07849246519238834
9973,2.256185047540118,0.040060461097791045
10003,1.8397012882120682,0.03778110315510616
10079,1.835216925699068,0.011072552131112412
10370,1.3587319572061787,0.03431418333728291
17,2.013658333424917,0.0682187661095762
18,2.005906185433315,0.022724742778392246
525,1.8910493289042232,0.027676794923327475
1548,4.223593018793855,0.30992615987046884
1626,2.3663670061040083,0.17387093938572468
1917,5.060563348732713,0.22943721688795954
2602,1.4747561888610519,0.04043209818085215
3429,2.881161158005749,0.3245329388197081
3654,1.493739376081125,0.1772263486341354
3927,3.4996843654107024,0.2953653219255593
4228,3.6246060254546366,0.012626399251379691
4367,4.68158732830091,0.42375401906097093
4402,1.4637936738262038,0.15164624593440837
4544,3.7038580495884204,0.17004267978728044
4607,1.9481686260261024,0.08961159199776392
5292,1.1724795902089005,0.033901870738292456
6738,3.526675520136961,0.09786522791008588
7051,3.0903862296393423,0.30091795988587666
7262,1.718166517425767,0.061940769705178374
8053,1.5463531117297658,0.026079357762885516
8295,4.999972696922144,0.2753480219229489
8404,3.3120913178488314,0.18951607337078916
8454,1.6661902433821139,0.0012249627642825361
9003,5.238809272312901,0.3440821497737652
9043,3.850201531125116,0.17930850870149423
9193,5.586293171894424,0.2323431125394781
9310,3.4649605456195696,0.17564830524924913
9439,2.289893475539731,0.028997438777953966
10059,2.743294046218186,0.08592484389561747
11257,2.770280182501193,0.17845152474560685
20,2.880120692874047,0.065169161893421
22,1.5804936077126641,0.11447205093816042
202,2.1463902386735865,0.06858537224475571
3635,1.5117670131622065,-0.0015659951144636752
6154,5.020815237397476,0.18094048459512854
10086,4.474924757441575,0.03648402208665909
25,1.3787479307638477,-0.0009377176248105135
11283,2.690408963345728,0.059329530196277035
26,1.3812718166468345,0.012536468712754267
2054,1.6166320615451653,-0.004795181736995627
2779,2.5291829498675655,0.016467007654441188
5063,5.910593063003792,0.26659615480658677
6779,1.9204631749928873,0.014502654776526708
7004,5.259603552016967,0.2396021709028044
8312,2.243978777770299,0.05819903249616513
8354,2.74905856520291,0.07212757988466105
10745,3.016206393802324,0.12299995035578606
27,6.689990797776731,0.2885267256679849
4977,3.8330249689779845,0.17443055179713512
29,4.932855191448279,0.2068639867373223
303,6.3483504645049145,0.28012466507751793
369,3.078802524928035,0.2370699866411256
5233,5.289699504393434,0.21622756666740617
5695,5.403786516080748,0.20591381056612448
8265,10.181547478948303,0.6519863826532107
8498,2.289538175891244,0.05167607187410084
10349,7.745408023868303,0.22878380689425742
30,7.915597166021381,0.27443547414157093
2603,7.68511130463743,0.4869137731985551
3240,1.2275437489971983,0.0063762350873341755
3467,2.564364398778919,0.2984998613376528
3593,5.013181925635256,0.1382028185393814
4601,5.934177164163453,0.3389192301498758
4964,9.11947822189203,0.2381928781117759
8291,1.8472230981342301,0.07563790827158857
9494,3.9300016570872915,0.29341658251344205
10611,9.031644479982758,0.5554809191316286
31,4.030616813732546,0.19236002347136394
2515,2.1446365117910773,0.037085734640608506
3076,3.746520533213191,0.20572989225520893
3995,4.506146981516341,0.3769212414652243
4783,2.741481797444886,0.1338765043869988
5400,6.205249125391719,0.4566338532961736
5608,6.3650396260020505,0.27983572075558427
6797,2.9514720699501926,0.19126364873667684
7300,3.119718152728108,0.24153243506395428
7586,3.016898261491882,0.3286086202447228
8818,7.818515648580696,0.1712730726734802
9978,7.283266651112818,0.5015243553480009
33,1.7767622476736817,0.013663264417241042
508,2.412420114465843,0.022256486362836322
4226,6.675980522078573,0.33230845507921924
4519,3.4441742699902353,0.24066534399785267
5434,5.27180224277496,0.2869535553114342
10331,2.9378347454861733,0.03465526241146101
10874,2.963668875653011,0.04581550912873136
36,3.4885315734941154,0.1535581211358341
37,1.8219995639687878,0.020436753194927867
38,2.8940179263875274,0.01965283810208597
1005,4.86732641703969,0.20397271915565232
1578,2.432457729592958,0.16514914222607796
4681,3.0474166675915746,0.2725879557912048
5947,8.736788020419612,0.5230989066708092
6437,1.336170684939356,0.010531106699572454
7976,5.327989386369804,0.036406258044342915
8260,2.9456463438124665,0.06853038342377733
8576,0.6921476391331987,-0.01912178118028862
9199,2.401305287250018,0.24981666722647802
9613,2.0681924364431437,0.01885364365948483
10713,1.9058628428921403,-0.019544539504731284
39,2.60742329055785,0.053269276636765193
1834,2.0869264034202777,0.041643018690916356
2132,2.1306893640305637,0.15859151883087347
7059,4.0578236150218165,0.19505025880412613
7163,3.354664333965119,0.022659564984001124
8278,2.2832696884261443,0.032301580271057895
8476,3.0633284209148717,0.06326956629313607
8796,2.057415606454439,0.03131043904224205
40,1.9923532090526277,0.07788985614445129
1249,1.8056581175330755,0.02449938755194099
4044,2.788746118366346,0.06948583942604125
4760,1.32520713887834,-0.0006140535151152315
7744,6.912283353834218,0.2594400630604289
9981,1.5889178341825931,0.0284920886699101
10117,4.575433806411691,0.3264027533515079
10737,3.0868087518313247,0.25638526740255463
11550,1.9355968884427313,0.029787989668283207
41,1.6155355121700818,0.011975396851057293
593,1.0341101826892647,0.17286279984971187
862,3.2599961690454995,0.1194531009799191
2003,2.2956593416455577,0.2822466402865238
3428,0.2921150388002518,0.03198009083406607
3951,2.6614455904640346,0.10801814867874919
5468,3.0962816495643444,0.08662052586000056
5986,1.403397324793888,0.018482566508596962
6531,4.798307909614337,0.3147765655571455
7860,1.7096488936603598,0.01885844844758007
8897,5.421490226825511,0.23028143913064295
10806,1.247920456932082,0.01274041773960155
11110,1.6574065758562653,-0.0031148114058909826
11232,8.438624300525987,0.24546843548865221
42,3.6508181153377866,0.070241081447449
5369,2.911505666806018,0.10468361040809636
6388,2.049572647737234,0.04485585548980679
6499,3.5296306046924535,0.10729084911006763
7066,3.051802580844376,0.07554650607553895
7491,4.468098017223664,0.18323617525139135
11270,4.0389988520112965,0.10376623661524707
43,11.270687652656152,0.4653325949279171
176,9.59013319434221,0.18967901430516126
224,8.42801733814661,0.04092757142606926
260,0.42160538232273526,0.033892876639562586
325,5.48092225432695,0.2615302783418654
361,0.7925582568353202,0.005979926456929421
418,2.614885613600559,0.14248682391708403
511,2.7365378340267945,0.05754073409934677
575,1.2966406533229098,0.014449305516393854
605,2.952315461840274,0.25199671689911385
626,0.9459862812295134,-0.010995956859648603
634,7.919994259975872,0.433122052312011
710,4.506518576017452,0.21983258701300287
717,3.746675346191836,0.20250331478996791
719,1.5161773249176886,-0.000752014915719551
723,2.9706036110671383,0.07284498374947938
873,5.301186497547629,0.18887687615317433
1013,1.1078231428442895,-0.015640550537253717
1065,1.915606123677233,0.059028972132813745
1120,1.8170157830952691,-0.01131226144515439
1223,1.1659914598740904,0.02362309097490374
1286,3.618128545747349,0.18282998541295747
1363,5.557876813733785,0.45989599037484413
1420,4.187865618086523,0.2180162477601058
1470,4.662287598911719,0.11887290856452819
1495,2.2155637742180385,0.03919138750463845
1504,1.8791044010115223,-0.006051776637037765
1660,3.738894138155435,0.123692852377983
1768,5.451513873742528,0.16750077879149478
2059,4.129890051865615,0.10495653503023436
2105,5.783061126767315,0.490754088967292
2123,0.2849890816876868,-0.005203152106842149
2155,1.748223347083825,0.1514477677486949
2178,4.291113348446957,0.3005386512067969
2202,1.4363440405934698,-0.0041992043943521185
2230,7.780647199711377,0.39821667088146745
2395,0.9689011845586251,-0.02124472370294131
2517,5.054359533674903,0.2525144372659819
2728,2.692884564454944,0.05253881806457636
2764,2.2955874819906357,-0.01617848818839776
2766,1.9766627443607694,0.08320757817961003
2795,3.9808801020855995,0.20127664810850587
2820,3.6103909160882113,0.07726376299638368
2894,6.672705992716617,0.3928910134446043
2901,6.396999965535654,0.2703063534186755
3005,3.9193190591245717,0.10194754090118513
3034,5.629224000305314,0.3101883942949963
3048,4.97433437145001,0.19477636734332454
3073,2.4970967332811305,0.0309996762349211
3098,7.552427374328043,0.4433748939166143
3135,5.2830826429507205,0.18299336358229748
3213,6.587037515267496,0.38812127775301386
3315,2.075059255293884,0.02081813469701352
3482,3.0955005765914567,0.23667359578941943
3713,9.05677046076038,0.3779340201437979
3775,2.8558168020205255,0.2409870557370775
3811,1.9625046616301862,0.04290305522628188
3908,5.232188453502609,0.028107955551271394
4049,6.326209591498117,0.3024889657600558
4095,2.6617678862370733,0.18373844528224206
4209,2.1184500764065466,-0.003066797029392193
4390,5.28744248072897,0.15566579745299522
4393,1.6635802133616306,0.06288199832588118
4493,4.488726305769328,0.04145433569020872
4550,4.62996791297823,0.4610608672649812
4569,5.580908992413601,0.33142278230672584
4686,7.0132585001959065,0.3029253334050096
4752,2.849678133067769,0.13161178099817625
4805,2.4399858404199093,0.011008502052949481
4824,5.667921118592284,0.1700714079887134
4833,2.2182497510199877,0.009035809378253074
4879,5.001559070446323,0.1677257990505458
4982,1.353476683405127,0.04532732202426917
5088,6.726771218780639,0.24390955078647733
5146,5.297197352983017,0.22340265757513242
5253,2.1449691681830423,0.07703341150235357
5287,1.4314846753601622,-0.0075420797858378325
5317,5.845188638208695,0.21179997173887335
5381,3.6589922932315075,0.06794960001886938
5475,3.7778219927867687,0.1341235180842146
5519,4.370986969023098,0.30659329861827117
5552,0.37320233239028466,0.08881045766366633
5607,1.9022016407807485,0.034411173987933516
5645,6.840410112916198,0.18564893766240279
5783,5.622367593986931,0.2696574609922832
5854,3.5033757660314504,0.08194546696092432
5918,1.5409788335999606,-0.002784504741755345
6039,2.983928175447063,0.01047909262720395
6122,0.8619612038374189,0.009349027840892879
6287,5.533143604839871,0.18595651580911848
6380,5.296682562354184,0.26123786588236475
6609,1.7142295580377684,0.027627915396426075
6618,0.9383599421436433,0.0170021499854916
6644,3.6372403322507014,0.1397936113061564
6667,1.7355854017905084,0.002005458754566619
6721,6.4562717956989495,0.09372827769640926
6723,2.515940940964237,0.17823735099038204
6925,4.4518294888493815,0.03567455336085927
7038,3.049631512854366,0.15303636459585662
7092,4.038620174734177,0.26230759428451444
7098,0.9857370023468173,0.054400601406121886
7271,2.860304569644467,0.19640316519898557
7397,4.214316036581624,0.05527309720966539
7622,1.3260350719300673,0.014550334047675112
7673,2.874321212704701,0.13061151142684627
7818,6.511996111628923,0.08777183657098724
7900,5.723723237473052,0.14653829287560471
8135,0.6321104219216407,0.0014137196115944495
8214,11.471080654029247,0.5219484523087017
8234,3.996515162962983,0.2746739831107083
8320,5.894874858397547,0.23670684671905623
8360,7.127875191317299,0.4137886539193823
8420,8.312194220867411,0.3283867689614472
8512,4.446596040824717,0.13258012918250295
8582,3.8974160581283703,0.12079211740735621
8714,4.5338499458030626,0.0760768139624987
8734,3.355636277728504,0.09616790992954811
8794,3.861130490079476,0.2613392552176226
8821,2.7362702330775726,0.06966581939447525
8824,2.1853573717335157,0.13584440803123352
8857,8.328385394209613,0.3546986779751682
8858,7.937732201837259,0.40216823094157356
8894,1.9098872553278017,0.05773269425635043
8970,4.49730497850868,0.2061869583568118
9092,5.646074289112269,0.18848275290177113
9096,2.198230872021536,0.011831668988373581
9301,7.19031649498888,0.23984794863794803
9308,6.251885177905727,0.33004335684775576
9339,4.896813299265914,0.07926417258583165
9351,2.460638873413869,0.019755759242154267
9473,2.147350414189626,0.015096512231359827
9484,5.124473876043037,0.15222703132927942
9504,8.779309901151784,0.3316563607393014
9530,2.756536726576734,0.049275608855903714
9566,3.512461007976931,0.09803161210480883
9621,5.354240322682831,0.15710556043886217
9625,2.2061685221966463,0.11232392001652806
9953,2.7803012552059334,0.05377021516053235
10019,3.6058410163122634,0.2471530824530023
10159,2.8447377506703733,0.13351848458261734
10227,9.65523540867845,0.4430697457021712
10236,6.069159390965709,0.21825544124483143
10391,8.330497048521183,0.294791230318024
10566,2.0093437758628068,0.022294215965468128
10581,0.22353786373034845,0.042368837723061104
10765,0.906656221023618,-0.006473464870473233
10789,1.5700906170785993,0.021751521848594677
11008,3.24462484281334,0.08850180551827655
11111,10.633249567237012,0.4731281936882594
11306,2.5064344299241244,0.04566009153631673
11407,3.6215300331749813,0.10696212791933216
11495,1.9982553736800504,0.0024480022067772667
11570,6.21778963018266,0.23779682820731127
44,8.74104988729504,0.4274416603070391
7843,2.8493431407712517,0.05946680811916302
48,2.6820670104751914,0.2182069528519878
2307,7.74742288555266,0.37491748599030733
2583,5.586747782947587,0.3156636566162978
2587,2.011384738996067,0.0025424710268298623
4373,4.97740842961225,0.2591668671816403
6202,3.0585785036727655,0.023390440350857536
7445,6.464263905676429,0.23984597548130818
7502,2.264197751997738,0.04029816709500826
10638,2.249649828259482,0.028352471219492137
49,3.766570990002212,0.10803228079712648
3331,2.8918133186466033,0.044415269291279494
4085,7.778072099231557,0.3840133040736766
8928,1.6762526129030493,0.02051516069015842
51,2.4416330221318074,0.03486979735596063
882,3.548088551835358,0.20157912792768612
52,6.765879279974712,0.22826099895673246
1099,5.061987180238027,0.3397426363326145
53,5.626718230859154,0.40443766195673747
5258,1.5107964604115256,0.06754328390155151
5483,7.4882665632477305,0.34536523289819154
6189,3.1842737558842633,0.20623576684158162
7572,8.48342143655157,0.502214418378068
54,1.3213972464614159,0.01250757796794974
1122,1.81928165570708,0.033046172899417095
3748,0.9291066844340126,0.026030498373266014
4235,4.996340518197,0.27031458697792754
6430,3.1612899962696597,0.41521120059812594
10279,5.247394099904173,0.2974379489602251
10918,3.2751038681391753,0.04121263694419611
55,5.903326624326028,0.3234378818559166
2826,1.8652468100121868,0.09214354335682065
4472,2.4745133971422346,0.20430890160440562
6718,0.8587200543066391,0.020874186377345588
8254,1.9140139869692834,0.03146780435308322
10579,4.443595977689297,0.15279939717531085
56,1.8617249242931257,0.030979394343437938
1583,5.680865952282882,0.23521744174270653
4190,4.0464877838847,0.26570740373283763
4332,4.665675844803112,0.320839178931095
5890,1.7637334053823226,-0.029711026617004782
7456,2.3403405851004657,0.008873101955331142
9261,7.934809691734744,0.3439574728612347
9873,4.357846813383686,0.21278523433563792
11211,1.649950938075657,0.05956823862713245
57,2.8535893600262128,0.04304835707530881
2464,2.6235348275453902,0.21701232842870627
3107,2.6581903112398724,0.12238024658616152
7512,3.465810917288263,0.05816935116210805
9850,3.0714583537462543,0.22409281595929617
58,4.10157858825038,0.15948931880260445
6754,4.136441353027738,0.20232002670090887
60,2.813722291142107,0.040633850585433506
317,2.35383148712406,0.022735257957716526
708,4.079754408653359,0.14531787224667725
1006,7.726047889634952,0.40842628163434924
1659,3.52777442693358,0.1033472128495915
1687,5.2790240693052874,0.19344442837613768
2409,3.318761275440523,0.10391483644606728
2484,1.4215537992376563,-0.0007478991999296802
